=== Pass1 -> L1.dat ===
Total transactions: 948420
Pass1 time: 0.268 sec
=== Pass2 -> L2.dat ===
Found 1526 frequent pairs
Pass2 time: 1.716 sec
=== Pass3 -> L3.dat ===
Found 1977 frequent triples
Pass3 time: 2.579 sec

=== Association Rules (confidence >= 0.60) ===
{2} => {7}, support=0.1149, confidence=0.6260
{526} => {7, 515}, support=0.0010, confidence=0.7244
{7, 526} => {515}, support=0.0010, confidence=0.8362
{515, 526} => {7}, support=0.0010, confidence=0.9778
{529} => {7, 515}, support=0.0011, confidence=0.8342
{7, 529} => {515}, support=0.0011, confidence=0.9092
{515, 529} => {7}, support=0.0011, confidence=0.9761
{2025} => {12, 315}, support=0.0019, confidence=0.6646
{12, 2025} => {315}, support=0.0019, confidence=0.9175
{315, 2025} => {12}, support=0.0019, confidence=0.8013
{526} => {7, 529}, support=0.0010, confidence=0.7162
{529} => {7, 526}, support=0.0010, confidence=0.7533
{7, 526} => {529}, support=0.0010, confidence=0.8267
{7, 529} => {526}, support=0.0010, confidence=0.8211
{526, 529} => {7}, support=0.0010, confidence=0.9786
{1708} => {7, 513}, support=0.0014, confidence=0.8452
{7, 1708} => {513}, support=0.0014, confidence=0.9054
{513, 1708} => {7}, support=0.0014, confidence=0.9861
{12, 403} => {898}, support=0.0011, confidence=0.8677
{403, 898} => {12}, support=0.0011, confidence=0.7115
{439, 569} => {12}, support=0.0012, confidence=0.9216
{2311} => {7, 569}, support=0.0011, confidence=0.8124
{7, 2311} => {569}, support=0.0011, confidence=0.8474
{569, 2311} => {7}, support=0.0011, confidence=0.9961
{632, 633} => {7}, support=0.0018, confidence=0.8818
{632, 1066} => {7}, support=0.0014, confidence=0.8794
{633, 1066} => {7}, support=0.0014, confidence=0.8926
{7, 659} => {660}, support=0.0013, confidence=0.6521
{659, 660} => {7}, support=0.0013, confidence=0.9567
{659, 661} => {7}, support=0.0010, confidence=0.9596
{29} => {28, 33}, support=0.0042, confidence=0.6424
{28, 29} => {33}, support=0.0042, confidence=0.9859
{28, 33} => {29}, support=0.0042, confidence=0.9019
{29, 33} => {28}, support=0.0042, confidence=0.6996
{38} => {28, 29}, support=0.0014, confidence=0.6025
{28, 38} => {29}, support=0.0014, confidence=0.8743
{29, 38} => {28}, support=0.0014, confidence=0.7784
{661} => {7, 660}, support=0.0012, confidence=0.6233
{7, 661} => {660}, support=0.0012, confidence=0.6947
{660, 661} => {7}, support=0.0012, confidence=0.9602
{660, 666} => {7}, support=0.0016, confidence=0.9519
{29, 88} => {28}, support=0.0014, confidence=0.7657
{38} => {28, 33}, support=0.0015, confidence=0.6405
{28, 38} => {33}, support=0.0015, confidence=0.9295
{33, 38} => {28}, support=0.0015, confidence=0.7804
{33, 84} => {28}, support=0.0011, confidence=0.7242
{33, 88} => {28}, support=0.0015, confidence=0.7630
{529} => {12, 515}, support=0.0010, confidence=0.7549
{12, 529} => {515}, support=0.0010, confidence=0.9376
{515, 529} => {12}, support=0.0010, confidence=0.8833
{632, 1066} => {633}, support=0.0011, confidence=0.7229
{633, 1066} => {632}, support=0.0011, confidence=0.7105
{50, 206} => {28}, support=0.0012, confidence=0.8592
{50, 279} => {28}, support=0.0011, confidence=0.8634
{33, 898} => {28}, support=0.0010, confidence=0.7646
{38} => {29, 33}, support=0.0018, confidence=0.7721
{29, 38} => {33}, support=0.0018, confidence=0.9976
{33, 38} => {29}, support=0.0018, confidence=0.9408
{29, 84} => {33}, support=0.0013, confidence=0.9884
{33, 84} => {29}, support=0.0013, confidence=0.9052
{29, 88} => {33}, support=0.0018, confidence=0.9924
{33, 88} => {29}, support=0.0018, confidence=0.9230
{1708} => {12, 513}, support=0.0012, confidence=0.7268
{12, 1708} => {513}, support=0.0012, confidence=0.9273
{513, 1708} => {12}, support=0.0012, confidence=0.8480
{29, 279} => {33}, support=0.0010, confidence=0.9804
{33, 279} => {29}, support=0.0010, confidence=0.8998
{28, 86} => {84}, support=0.0030, confidence=0.8218
{84, 86} => {28}, support=0.0030, confidence=0.6458
{28, 87} => {84}, support=0.0027, confidence=0.8391
{84, 87} => {28}, support=0.0027, confidence=0.6394
{84, 88} => {28}, support=0.0022, confidence=0.6937
{28, 86} => {87}, support=0.0031, confidence=0.8723
{28, 87} => {86}, support=0.0031, confidence=0.9559
{86, 87} => {28}, support=0.0031, confidence=0.6301
{86, 88} => {28}, support=0.0011, confidence=0.7071
{87, 88} => {28}, support=0.0010, confidence=0.7108
{84, 206} => {28}, support=0.0015, confidence=0.6605
{89} => {28, 88}, support=0.0013, confidence=0.6177
{28, 89} => {88}, support=0.0013, confidence=0.9380
{88, 89} => {28}, support=0.0013, confidence=0.7427
{29, 898} => {33}, support=0.0012, confidence=0.9900
{33, 898} => {29}, support=0.0012, confidence=0.9108
{84, 279} => {28}, support=0.0015, confidence=0.8215
{26, 149} => {219}, support=0.0023, confidence=0.9784
{26, 219} => {149}, support=0.0023, confidence=0.8818
{88, 206} => {28}, support=0.0014, confidence=0.7887
{212} => {28, 88}, support=0.0017, confidence=0.6353
{28, 212} => {88}, support=0.0017, confidence=0.9349
{88, 212} => {28}, support=0.0017, confidence=0.7641
{88, 279} => {28}, support=0.0014, confidence=0.8637
{88, 322} => {28}, support=0.0010, confidence=0.8302
{84, 898} => {28}, support=0.0017, confidence=0.7133
{88, 898} => {28}, support=0.0021, confidence=0.7503
{2227} => {29, 33}, support=0.0011, confidence=0.7330
{29, 2227} => {33}, support=0.0011, confidence=0.9935
{33, 2227} => {29}, support=0.0011, confidence=0.9268
{2311} => {12, 569}, support=0.0010, confidence=0.7568
{12, 2311} => {569}, support=0.0010, confidence=0.8758
{569, 2311} => {12}, support=0.0010, confidence=0.9279
{28, 149} => {219}, support=0.0040, confidence=0.8338
{28, 219} => {149}, support=0.0040, confidence=0.6719
{632, 633} => {12}, support=0.0015, confidence=0.7214
{632, 1066} => {12}, support=0.0012, confidence=0.7668
{633, 1066} => {12}, support=0.0013, confidence=0.7819
{12, 659} => {660}, support=0.0010, confidence=0.6653
{659, 660} => {12}, support=0.0010, confidence=0.7705
{12, 661} => {660}, support=0.0010, confidence=0.7075
{660, 661} => {12}, support=0.0010, confidence=0.7873
{660, 666} => {12}, support=0.0013, confidence=0.7647
{206, 279} => {28}, support=0.0017, confidence=0.8539
{4239} => {28, 88}, support=0.0011, confidence=0.6921
{28, 4239} => {88}, support=0.0011, confidence=0.8780
{88, 4239} => {28}, support=0.0011, confidence=0.8810
{206, 898} => {28}, support=0.0011, confidence=0.7782
{1053} => {28, 206}, support=0.0015, confidence=0.6560
{28, 1053} => {206}, support=0.0015, confidence=0.9508
{206, 1053} => {28}, support=0.0015, confidence=0.7967
{1497} => {28, 206}, support=0.0010, confidence=0.6413
{28, 1497} => {206}, support=0.0010, confidence=0.9617
{206, 1497} => {28}, support=0.0010, confidence=0.7754
{1508} => {28, 206}, support=0.0015, confidence=0.6580
{28, 1508} => {206}, support=0.0015, confidence=0.9536
{206, 1508} => {28}, support=0.0015, confidence=0.7931
{1957} => {28, 206}, support=0.0021, confidence=0.6432
{28, 1957} => {206}, support=0.0021, confidence=0.9117
{206, 1957} => {28}, support=0.0021, confidence=0.7931
{28, 1961} => {206}, support=0.0012, confidence=0.9576
{206, 1961} => {28}, support=0.0012, confidence=0.7048
{2818} => {28, 206}, support=0.0014, confidence=0.6856
{28, 2818} => {206}, support=0.0014, confidence=0.9619
{206, 2818} => {28}, support=0.0014, confidence=0.8258
{28, 277} => {898}, support=0.0018, confidence=0.9264
{277, 898} => {28}, support=0.0018, confidence=0.7497
{279, 898} => {28}, support=0.0010, confidence=0.8641
{2301} => {7, 898}, support=0.0011, confidence=0.7341
{7, 2301} => {898}, support=0.0011, confidence=0.8659
{898, 2301} => {7}, support=0.0011, confidence=0.8893
{2301} => {8, 898}, support=0.0012, confidence=0.7828
{8, 2301} => {898}, support=0.0012, confidence=0.9618
{898, 2301} => {8}, support=0.0012, confidence=0.9484
{3352} => {7, 898}, support=0.0011, confidence=0.7351
{7, 3352} => {898}, support=0.0011, confidence=0.8734
{898, 3352} => {7}, support=0.0011, confidence=0.8886
{28, 1530} => {322}, support=0.0010, confidence=0.6196
{322, 1530} => {28}, support=0.0010, confidence=0.8588
{3352} => {8, 898}, support=0.0011, confidence=0.7790
{8, 3352} => {898}, support=0.0011, confidence=0.9584
{898, 3352} => {8}, support=0.0011, confidence=0.9417
{2244} => {28, 322}, support=0.0011, confidence=0.6100
{28, 2244} => {322}, support=0.0011, confidence=0.8673
{322, 2244} => {28}, support=0.0011, confidence=0.8079
{403} => {28, 898}, support=0.0012, confidence=0.6095
{28, 403} => {898}, support=0.0012, confidence=0.9155
{403, 898} => {28}, support=0.0012, confidence=0.7514
{1542} => {7, 1066}, support=0.0013, confidence=0.8465
{7, 1542} => {1066}, support=0.0013, confidence=0.9690
{1066, 1542} => {7}, support=0.0013, confidence=0.8873
{1545} => {7, 1066}, support=0.0013, confidence=0.8377
{7, 1545} => {1066}, support=0.0013, confidence=0.9681
{1066, 1545} => {7}, support=0.0013, confidence=0.8842
{1546} => {7, 1066}, support=0.0013, confidence=0.8480
{7, 1546} => {1066}, support=0.0013, confidence=0.9733
{1066, 1546} => {7}, support=0.0013, confidence=0.8844
{1542} => {632, 1066}, support=0.0010, confidence=0.6444
{632, 1066} => {1542}, support=0.0010, confidence=0.6349
{632, 1542} => {1066}, support=0.0010, confidence=0.9969
{1066, 1542} => {632}, support=0.0010, confidence=0.6754
{1545} => {632, 1066}, support=0.0010, confidence=0.6419
{632, 1066} => {1545}, support=0.0010, confidence=0.6509
{632, 1545} => {1066}, support=0.0010, confidence=0.9969
{1066, 1545} => {632}, support=0.0010, confidence=0.6775
{1546} => {632, 1066}, support=0.0010, confidence=0.6443
{632, 1066} => {1546}, support=0.0010, confidence=0.6469
{632, 1546} => {1066}, support=0.0010, confidence=0.9979
{1066, 1546} => {632}, support=0.0010, confidence=0.6720
{1542} => {633, 1066}, support=0.0010, confidence=0.6531
{633, 1066} => {1542}, support=0.0010, confidence=0.6326
{633, 1542} => {1066}, support=0.0010, confidence=0.9990
{1066, 1542} => {633}, support=0.0010, confidence=0.6846
{1545} => {633, 1066}, support=0.0011, confidence=0.6616
{633, 1066} => {1545}, support=0.0011, confidence=0.6595
{633, 1545} => {1066}, support=0.0011, confidence=0.9980
{1066, 1545} => {633}, support=0.0011, confidence=0.6983
{1546} => {633, 1066}, support=0.0011, confidence=0.6729
{633, 1066} => {1546}, support=0.0011, confidence=0.6640
{633, 1546} => {1066}, support=0.0011, confidence=0.9990
{1066, 1546} => {633}, support=0.0011, confidence=0.7017
{41, 149} => {219}, support=0.0032, confidence=0.8572
{41, 219} => {149}, support=0.0032, confidence=0.7604
{41, 988} => {149}, support=0.0011, confidence=0.7890
{1542} => {12, 1066}, support=0.0012, confidence=0.7424
{12, 1542} => {1066}, support=0.0012, confidence=0.9830
{1066, 1542} => {12}, support=0.0012, confidence=0.7782
{1545} => {12, 1066}, support=0.0012, confidence=0.7260
{12, 1545} => {1066}, support=0.0012, confidence=0.9761
{1066, 1545} => {12}, support=0.0012, confidence=0.7663
{1546} => {12, 1066}, support=0.0012, confidence=0.7492
{12, 1546} => {1066}, support=0.0012, confidence=0.9809
{1066, 1546} => {12}, support=0.0012, confidence=0.7813
{1542} => {7, 1545}, support=0.0012, confidence=0.8012
{1545} => {7, 1542}, support=0.0012, confidence=0.7786
{7, 1542} => {1545}, support=0.0012, confidence=0.9172
{7, 1545} => {1542}, support=0.0012, confidence=0.8998
{1542, 1545} => {7}, support=0.0012, confidence=0.8863
{1542} => {7, 1546}, support=0.0012, confidence=0.7999
{1546} => {7, 1542}, support=0.0012, confidence=0.7850
{7, 1542} => {1546}, support=0.0012, confidence=0.9156
{7, 1546} => {1542}, support=0.0012, confidence=0.9010
{1542, 1546} => {7}, support=0.0012, confidence=0.8861
{1545} => {7, 1546}, support=0.0013, confidence=0.8029
{1546} => {7, 1545}, support=0.0013, confidence=0.8109
{7, 1545} => {1546}, support=0.0013, confidence=0.9279
{7, 1546} => {1545}, support=0.0013, confidence=0.9307
{1545, 1546} => {7}, support=0.0013, confidence=0.8849
{1545} => {633, 1546}, support=0.0010, confidence=0.6334
{1546} => {633, 1545}, support=0.0010, confidence=0.6397
{633, 1545} => {1546}, support=0.0010, confidence=0.9554
{633, 1546} => {1545}, support=0.0010, confidence=0.9498
{1545, 1546} => {633}, support=0.0010, confidence=0.6980
{56, 149} => {219}, support=0.0026, confidence=0.7984
{1645, 1839} => {7}, support=0.0011, confidence=0.9602
{57, 149} => {219}, support=0.0013, confidence=0.8862
{57, 219} => {149}, support=0.0013, confidence=0.7816
{659} => {41, 660}, support=0.0013, confidence=0.6019
{41, 659} => {660}, support=0.0013, confidence=0.7587
{659, 660} => {41}, support=0.0013, confidence=0.9791
{41, 659} => {661}, support=0.0010, confidence=0.6057
{41, 661} => {659}, support=0.0010, confidence=0.6172
{659, 661} => {41}, support=0.0010, confidence=0.9606
{661} => {41, 660}, support=0.0013, confidence=0.6396
{41, 661} => {660}, support=0.0013, confidence=0.7693
{660, 661} => {41}, support=0.0013, confidence=0.9854
{660, 666} => {41}, support=0.0016, confidence=0.9853
{1542} => {12, 1545}, support=0.0011, confidence=0.7059
{1545} => {12, 1542}, support=0.0011, confidence=0.6859
{12, 1542} => {1545}, support=0.0011, confidence=0.9346
{12, 1545} => {1542}, support=0.0011, confidence=0.9223
{1542, 1545} => {12}, support=0.0011, confidence=0.7809
{1542} => {12, 1546}, support=0.0011, confidence=0.7059
{1546} => {12, 1542}, support=0.0011, confidence=0.6928
{12, 1542} => {1546}, support=0.0011, confidence=0.9346
{12, 1546} => {1542}, support=0.0011, confidence=0.9070
{1542, 1546} => {12}, support=0.0011, confidence=0.7820
{1545} => {12, 1546}, support=0.0011, confidence=0.7063
{1546} => {12, 1545}, support=0.0011, confidence=0.7133
{12, 1545} => {1546}, support=0.0011, confidence=0.9496
{12, 1546} => {1545}, support=0.0011, confidence=0.9340
{1545, 1546} => {12}, support=0.0011, confidence=0.7784
{65, 149} => {219}, support=0.0042, confidence=0.8589
{65, 219} => {149}, support=0.0042, confidence=0.7055
{65, 988} => {149}, support=0.0011, confidence=0.7418
{70, 149} => {219}, support=0.0024, confidence=0.8610
{70, 219} => {149}, support=0.0024, confidence=0.7202
{1000} => {72, 78}, support=0.0016, confidence=0.7489
{72, 1000} => {78}, support=0.0016, confidence=0.8740
{78, 1000} => {72}, support=0.0016, confidence=0.9803
{1542} => {1066, 1545}, support=0.0014, confidence=0.9006
{1545} => {1066, 1542}, support=0.0014, confidence=0.8752
{1066, 1542} => {1545}, support=0.0014, confidence=0.9440
{1066, 1545} => {1542}, support=0.0014, confidence=0.9237
{1542, 1545} => {1066}, support=0.0014, confidence=0.9963
{1542} => {1066, 1546}, support=0.0014, confidence=0.8986
{1546} => {1066, 1542}, support=0.0014, confidence=0.8819
{1066, 1542} => {1546}, support=0.0014, confidence=0.9419
{1066, 1546} => {1542}, support=0.0014, confidence=0.9197
{1542, 1546} => {1066}, support=0.0014, confidence=0.9955
{1545} => {1066, 1546}, support=0.0015, confidence=0.9041
{1546} => {1066, 1545}, support=0.0015, confidence=0.9131
{1066, 1545} => {1546}, support=0.0015, confidence=0.9542
{1066, 1546} => {1545}, support=0.0015, confidence=0.9522
{1545, 1546} => {1066}, support=0.0015, confidence=0.9964
{78, 149} => {219}, support=0.0045, confidence=0.8495
{78, 219} => {149}, support=0.0045, confidence=0.7254
{78, 988} => {149}, support=0.0014, confidence=0.7695
{86} => {84, 87}, support=0.0042, confidence=0.6946
{87} => {84, 86}, support=0.0042, confidence=0.6741
{84, 86} => {87}, support=0.0042, confidence=0.9186
{84, 87} => {86}, support=0.0042, confidence=0.9760
{86, 87} => {84}, support=0.0042, confidence=0.8443
{86, 88} => {84}, support=0.0013, confidence=0.8028
{87, 88} => {84}, support=0.0012, confidence=0.8350
{86, 88} => {87}, support=0.0014, confidence=0.8852
{87, 88} => {86}, support=0.0014, confidence=0.9753
{84, 149} => {219}, support=0.0028, confidence=0.8562
{84, 219} => {149}, support=0.0028, confidence=0.6850
{91, 149} => {219}, support=0.0021, confidence=0.9093
{91, 219} => {149}, support=0.0021, confidence=0.8129
{526} => {515, 529}, support=0.0010, confidence=0.7289
{529} => {515, 526}, support=0.0010, confidence=0.7667
{515, 526} => {529}, support=0.0010, confidence=0.9839
{515, 529} => {526}, support=0.0010, confidence=0.8971
{526, 529} => {515}, support=0.0010, confidence=0.9959
{332} => {325, 339}, support=0.0010, confidence=0.7242
{325, 332} => {339}, support=0.0010, confidence=0.9910
{325, 339} => {332}, support=0.0010, confidence=0.6297
{332, 339} => {325}, support=0.0010, confidence=0.9920
{332} => {325, 340}, support=0.0010, confidence=0.7213
{325, 332} => {340}, support=0.0010, confidence=0.9871
{325, 340} => {332}, support=0.0010, confidence=0.6284
{332, 340} => {325}, support=0.0010, confidence=0.9920
{325} => {339, 340}, support=0.0017, confidence=0.7226
{339} => {325, 340}, support=0.0017, confidence=0.7102
{340} => {325, 339}, support=0.0017, confidence=0.7434
{325, 339} => {340}, support=0.0017, confidence=0.9956
{325, 340} => {339}, support=0.0017, confidence=0.9975
{339, 340} => {325}, support=0.0017, confidence=0.9906
{332} => {339, 340}, support=0.0011, confidence=0.7249
{332, 339} => {340}, support=0.0011, confidence=0.9930
{332, 340} => {339}, support=0.0011, confidence=0.9970
{339, 340} => {332}, support=0.0011, confidence=0.6272
{1542} => {1545, 1546}, support=0.0014, confidence=0.8966
{1545} => {1542, 1546}, support=0.0014, confidence=0.8712
{1546} => {1542, 1545}, support=0.0014, confidence=0.8799
{1542, 1545} => {1546}, support=0.0014, confidence=0.9918
{1542, 1546} => {1545}, support=0.0014, confidence=0.9933
{1545, 1546} => {1542}, support=0.0014, confidence=0.9602
{136, 149} => {219}, support=0.0017, confidence=0.9041
{136, 219} => {149}, support=0.0017, confidence=0.7803
{137, 149} => {219}, support=0.0024, confidence=0.8559
{137, 219} => {149}, support=0.0024, confidence=0.7159
{139, 149} => {219}, support=0.0037, confidence=0.8512
{139, 219} => {149}, support=0.0037, confidence=0.6968
{219, 663} => {137}, support=0.0010, confidence=0.9161
{139, 988} => {149}, support=0.0014, confidence=0.7482
{139, 988} => {219}, support=0.0012, confidence=0.6487
{149, 156} => {219}, support=0.0014, confidence=0.9581
{156, 219} => {149}, support=0.0014, confidence=0.8591
{149, 206} => {219}, support=0.0014, confidence=0.8430
{206, 219} => {149}, support=0.0014, confidence=0.6913
