=== Pass1 -> L1.dat ===
Total transactions: 100000
Pass1 time: 0.043 sec
=== Pass2 -> L2.dat ===
Found 8831 frequent pairs
Pass2 time: 0.952 sec
=== Pass3 -> L3.dat ===
Found 7130 frequent triples
Pass3 time: 0.675 sec

=== Association Rules (confidence >= 0.60) ===
{15} => {161}, support=0.0019, confidence=0.9442
{382, 813} => {845}, support=0.0028, confidence=0.8448
{382, 845} => {813}, support=0.0028, confidence=0.8040
{813, 845} => {382}, support=0.0028, confidence=0.8498
{586, 938} => {948}, support=0.0024, confidence=0.9073
{586, 948} => {938}, support=0.0024, confidence=0.9400
{938, 948} => {586}, support=0.0024, confidence=0.6403
{174, 810} => {920}, support=0.0019, confidence=0.7708
{174, 920} => {810}, support=0.0019, confidence=0.8784
{810, 920} => {174}, support=0.0019, confidence=0.7831
{563} => {182, 907}, support=0.0029, confidence=0.6320
{182, 563} => {907}, support=0.0029, confidence=0.9329
{182, 907} => {563}, support=0.0029, confidence=0.9182
{563, 907} => {182}, support=0.0029, confidence=0.9419
{176, 858} => {753}, support=0.0013, confidence=0.7824
{753, 858} => {176}, support=0.0013, confidence=0.7824
{176, 923} => {753}, support=0.0014, confidence=0.8882
{753, 923} => {176}, support=0.0014, confidence=0.8710
{192} => {277, 340}, support=0.0010, confidence=0.9189
{192, 277} => {340}, support=0.0010, confidence=0.9533
{192, 340} => {277}, support=0.0010, confidence=0.9623
{277, 340} => {192}, support=0.0010, confidence=0.7969
{393, 633} => {490}, support=0.0042, confidence=0.9836
{490, 633} => {393}, support=0.0042, confidence=0.9836
{379, 913} => {979}, support=0.0013, confidence=0.8533
{379, 979} => {913}, support=0.0013, confidence=0.8312
{913, 979} => {379}, support=0.0013, confidence=0.8649
{192} => {277, 427}, support=0.0010, confidence=0.9279
{427} => {192, 277}, support=0.0010, confidence=0.9279
{192, 277} => {427}, support=0.0010, confidence=0.9626
{192, 427} => {277}, support=0.0010, confidence=0.9626
{277, 427} => {192}, support=0.0010, confidence=0.9626
{194, 198} => {990}, support=0.0018, confidence=0.9167
{194, 990} => {198}, support=0.0018, confidence=0.9072
{198, 990} => {194}, support=0.0018, confidence=0.8844
{765} => {393, 490}, support=0.0032, confidence=0.7553
{393, 765} => {490}, support=0.0032, confidence=0.9413
{490, 765} => {393}, support=0.0032, confidence=0.9611
{391, 896} => {549}, support=0.0016, confidence=0.7026
{549, 896} => {391}, support=0.0016, confidence=0.7056
{186, 462} => {676}, support=0.0012, confidence=0.8403
{462, 676} => {186}, support=0.0012, confidence=0.7908
{176, 767} => {911}, support=0.0044, confidence=0.7935
{176, 911} => {767}, support=0.0044, confidence=0.6143
{767, 911} => {176}, support=0.0044, confidence=0.8831
{176, 767} => {961}, support=0.0043, confidence=0.7880
{176, 961} => {767}, support=0.0043, confidence=0.8878
{767, 961} => {176}, support=0.0043, confidence=0.7005
{186, 462} => {830}, support=0.0012, confidence=0.8333
{184, 534} => {542}, support=0.0044, confidence=0.9502
{184, 542} => {534}, support=0.0044, confidence=0.8299
{534, 542} => {184}, support=0.0044, confidence=0.9606
{192} => {277, 826}, support=0.0010, confidence=0.9459
{192, 277} => {826}, support=0.0010, confidence=0.9813
{192, 826} => {277}, support=0.0010, confidence=0.9722
{597} => {631, 650}, support=0.0019, confidence=0.7138
{597, 631} => {650}, support=0.0019, confidence=0.8972
{597, 650} => {631}, support=0.0019, confidence=0.7901
{631, 650} => {597}, support=0.0019, confidence=0.8972
{396, 412} => {619}, support=0.0013, confidence=0.8681
{396, 619} => {412}, support=0.0013, confidence=0.9398
{412, 619} => {396}, support=0.0013, confidence=0.8621
{178, 714} => {760}, support=0.0023, confidence=0.9124
{178, 760} => {714}, support=0.0023, confidence=0.9087
{714, 760} => {178}, support=0.0023, confidence=0.9662
{396, 412} => {632}, support=0.0013, confidence=0.8819
{396, 632} => {412}, support=0.0013, confidence=0.8881
{412, 632} => {396}, support=0.0013, confidence=0.7427
{184, 534} => {595}, support=0.0044, confidence=0.9524
{184, 595} => {534}, support=0.0044, confidence=0.9129
{534, 595} => {184}, support=0.0044, confidence=0.9670
{192} => {277, 915}, support=0.0011, confidence=0.9550
{192, 277} => {915}, support=0.0011, confidence=0.9907
{192, 915} => {277}, support=0.0011, confidence=0.9636
{184, 534} => {643}, support=0.0044, confidence=0.9524
{184, 643} => {534}, support=0.0044, confidence=0.9503
{534, 643} => {184}, support=0.0044, confidence=0.9692
{178, 710} => {971}, support=0.0035, confidence=0.9041
{178, 971} => {710}, support=0.0035, confidence=0.8116
{710, 971} => {178}, support=0.0035, confidence=0.7914
{392} => {535, 759}, support=0.0010, confidence=0.9123
{392, 535} => {759}, support=0.0010, confidence=0.9455
{392, 759} => {535}, support=0.0010, confidence=0.9630
{535, 759} => {392}, support=0.0010, confidence=0.7591
{186, 472} => {679}, support=0.0066, confidence=0.9662
{186, 679} => {472}, support=0.0066, confidence=0.9895
{472, 679} => {186}, support=0.0066, confidence=0.8111
{722} => {386, 732}, support=0.0030, confidence=0.6697
{386, 722} => {732}, support=0.0030, confidence=0.9579
{386, 732} => {722}, support=0.0030, confidence=0.9610
{722, 732} => {386}, support=0.0030, confidence=0.9737
{597} => {631, 790}, support=0.0020, confidence=0.7398
{597, 631} => {790}, support=0.0020, confidence=0.9299
{597, 790} => {631}, support=0.0020, confidence=0.9567
{631, 790} => {597}, support=0.0020, confidence=0.8024
{594, 721} => {894}, support=0.0016, confidence=0.7162
{594, 894} => {721}, support=0.0016, confidence=0.8325
{721, 894} => {594}, support=0.0016, confidence=0.7833
{597} => {631, 810}, support=0.0020, confidence=0.7509
{597, 631} => {810}, support=0.0020, confidence=0.9439
{597, 810} => {631}, support=0.0020, confidence=0.8112
{631, 810} => {597}, support=0.0020, confidence=0.8632
{722} => {386, 791}, support=0.0030, confidence=0.6833
{386, 722} => {791}, support=0.0030, confidence=0.9773
{386, 791} => {722}, support=0.0030, confidence=0.9618
{722, 791} => {386}, support=0.0030, confidence=0.9742
{392} => {535, 830}, support=0.0011, confidence=0.9561
{392, 535} => {830}, support=0.0011, confidence=0.9909
{392, 830} => {535}, support=0.0011, confidence=0.9646
{535, 830} => {392}, support=0.0011, confidence=0.6022
{594, 721} => {950}, support=0.0016, confidence=0.7117
{594, 950} => {721}, support=0.0016, confidence=0.8316
{721, 950} => {594}, support=0.0016, confidence=0.7940
{597} => {631, 920}, support=0.0020, confidence=0.7323
{597, 631} => {920}, support=0.0020, confidence=0.9206
{597, 920} => {631}, support=0.0020, confidence=0.9471
{631, 920} => {597}, support=0.0020, confidence=0.8208
{396, 412} => {875}, support=0.0013, confidence=0.8750
{412, 875} => {396}, support=0.0013, confidence=0.8025
{722} => {386, 886}, support=0.0030, confidence=0.6878
{386, 722} => {886}, support=0.0030, confidence=0.9838
{386, 886} => {722}, support=0.0030, confidence=0.9157
{722, 886} => {386}, support=0.0030, confidence=0.7086
{184, 542} => {595}, support=0.0044, confidence=0.8318
{184, 595} => {542}, support=0.0044, confidence=0.9129
{542, 595} => {184}, support=0.0044, confidence=0.9362
{184, 542} => {643}, support=0.0044, confidence=0.8280
{184, 643} => {542}, support=0.0044, confidence=0.9460
{542, 643} => {184}, support=0.0044, confidence=0.9584
{186, 472} => {961}, support=0.0066, confidence=0.9647
{186, 961} => {472}, support=0.0066, confidence=0.9690
{472, 961} => {186}, support=0.0066, confidence=0.7016
{193, 275} => {351}, support=0.0020, confidence=0.7937
{193, 351} => {275}, support=0.0020, confidence=0.8197
{275, 351} => {193}, support=0.0020, confidence=0.7194
{188, 424} => {549}, support=0.0026, confidence=0.9591
{188, 549} => {424}, support=0.0026, confidence=0.9485
{424, 549} => {188}, support=0.0026, confidence=0.9053
{386, 732} => {791}, support=0.0030, confidence=0.9675
{386, 791} => {732}, support=0.0030, confidence=0.9490
{732, 791} => {386}, support=0.0030, confidence=0.9675
{188, 424} => {625}, support=0.0026, confidence=0.9480
{188, 625} => {424}, support=0.0026, confidence=0.9696
{424, 625} => {188}, support=0.0026, confidence=0.9733
{596, 677} => {721}, support=0.0016, confidence=0.9040
{596, 721} => {677}, support=0.0016, confidence=0.9249
{386, 732} => {886}, support=0.0030, confidence=0.9675
{386, 886} => {732}, support=0.0030, confidence=0.8976
{732, 886} => {386}, support=0.0030, confidence=0.9613
{186, 721} => {487}, support=0.0015, confidence=0.7968
{487, 721} => {186}, support=0.0015, confidence=0.7720
{597} => {650, 790}, support=0.0019, confidence=0.6952
{597, 650} => {790}, support=0.0019, confidence=0.7695
{597, 790} => {650}, support=0.0019, confidence=0.8990
{650, 790} => {597}, support=0.0019, confidence=0.8202
{799, 838} => {844}, support=0.0012, confidence=0.8864
{799, 844} => {838}, support=0.0012, confidence=0.7905
{838, 844} => {799}, support=0.0012, confidence=0.9286
{597} => {650, 810}, support=0.0023, confidence=0.8513
{597, 650} => {810}, support=0.0023, confidence=0.9424
{597, 810} => {650}, support=0.0023, confidence=0.9197
{650, 810} => {597}, support=0.0023, confidence=0.9234
{393, 528} => {685}, support=0.0018, confidence=0.8219
{393, 685} => {528}, support=0.0018, confidence=0.6742
{528, 685} => {393}, support=0.0018, confidence=0.6452
{186, 902} => {487}, support=0.0014, confidence=0.9226
{487, 902} => {186}, support=0.0014, confidence=0.9346
{386, 739} => {898}, support=0.0014, confidence=0.8491
{386, 898} => {739}, support=0.0014, confidence=0.8654
{739, 898} => {386}, support=0.0014, confidence=0.8333
{193, 275} => {760}, support=0.0020, confidence=0.8016
{193, 760} => {275}, support=0.0020, confidence=0.9484
{275, 760} => {193}, support=0.0020, confidence=0.9140
{597} => {650, 920}, support=0.0019, confidence=0.7026
{597, 650} => {920}, support=0.0019, confidence=0.7778
{597, 920} => {650}, support=0.0019, confidence=0.9087
{650, 920} => {597}, support=0.0019, confidence=0.8400
{598, 619} => {933}, support=0.0031, confidence=0.9235
{598, 933} => {619}, support=0.0031, confidence=0.9049
{619, 933} => {598}, support=0.0031, confidence=0.9458
{393, 528} => {779}, support=0.0018, confidence=0.8219
{393, 779} => {528}, support=0.0018, confidence=0.8145
{528, 779} => {393}, support=0.0018, confidence=0.8955
{388, 683} => {789}, support=0.0010, confidence=0.6452
{388, 789} => {683}, support=0.0010, confidence=0.7519
{194, 242} => {934}, support=0.0011, confidence=0.9145
{194, 934} => {242}, support=0.0011, confidence=0.9304
{242, 934} => {194}, support=0.0011, confidence=0.9068
{393, 528} => {847}, support=0.0019, confidence=0.8493
{393, 847} => {528}, support=0.0019, confidence=0.8611
{528, 847} => {393}, support=0.0019, confidence=0.9442
{393, 528} => {863}, support=0.0019, confidence=0.8584
{528, 863} => {393}, support=0.0019, confidence=0.8468
{388, 683} => {901}, support=0.0010, confidence=0.6581
{388, 901} => {683}, support=0.0010, confidence=0.8500
{683, 901} => {388}, support=0.0010, confidence=0.7338
{393, 528} => {907}, support=0.0018, confidence=0.8265
{393, 907} => {528}, support=0.0018, confidence=0.8829
{528, 907} => {393}, support=0.0018, confidence=0.9050
{178, 746} => {935}, support=0.0016, confidence=0.8541
{178, 935} => {746}, support=0.0016, confidence=0.7596
{746, 935} => {178}, support=0.0016, confidence=0.9461
{388, 693} => {790}, support=0.0027, confidence=0.7948
{693, 790} => {388}, support=0.0027, confidence=0.6351
{388, 693} => {799}, support=0.0027, confidence=0.7861
{388, 799} => {693}, support=0.0027, confidence=0.6326
{693, 799} => {388}, support=0.0027, confidence=0.7047
{395, 488} => {511}, support=0.0044, confidence=0.9500
{395, 511} => {488}, support=0.0044, confidence=0.8758
{488, 511} => {395}, support=0.0044, confidence=0.6765
{388, 693} => {999}, support=0.0027, confidence=0.7948
{388, 999} => {693}, support=0.0027, confidence=0.9016
{693, 999} => {388}, support=0.0027, confidence=0.8185
{182, 634} => {907}, support=0.0030, confidence=0.9321
{182, 907} => {634}, support=0.0030, confidence=0.9497
{634, 907} => {182}, support=0.0030, confidence=0.9467
{192} => {340, 427}, support=0.0010, confidence=0.9279
{427} => {192, 340}, support=0.0010, confidence=0.9279
{192, 340} => {427}, support=0.0010, confidence=0.9717
{192, 427} => {340}, support=0.0010, confidence=0.9626
{340, 427} => {192}, support=0.0010, confidence=0.9717
{397, 439} => {471}, support=0.0019, confidence=0.8894
{397, 471} => {439}, support=0.0019, confidence=0.8391
{172, 947} => {965}, support=0.0013, confidence=0.8919
{172, 965} => {947}, support=0.0013, confidence=0.9041
{947, 965} => {172}, support=0.0013, confidence=0.8408
{397, 439} => {549}, support=0.0019, confidence=0.8894
{397, 549} => {439}, support=0.0019, confidence=0.8213
{439, 549} => {397}, support=0.0019, confidence=0.6748
{197, 199} => {253}, support=0.0022, confidence=0.9132
{197, 253} => {199}, support=0.0022, confidence=0.9364
{199, 253} => {197}, support=0.0022, confidence=0.9736
{594, 775} => {919}, support=0.0022, confidence=0.8152
{594, 919} => {775}, support=0.0022, confidence=0.7705
{775, 919} => {594}, support=0.0022, confidence=0.8182
{176, 833} => {835}, support=0.0028, confidence=0.8378
{833, 835} => {176}, support=0.0028, confidence=0.9251
{382, 935} => {896}, support=0.0014, confidence=0.9320
{896, 935} => {382}, support=0.0014, confidence=0.9257
{391, 625} => {697}, support=0.0014, confidence=0.8987
{391, 697} => {625}, support=0.0014, confidence=0.9530
{625, 697} => {391}, support=0.0014, confidence=0.9861
{192} => {340, 826}, support=0.0010, confidence=0.9279
{192, 340} => {826}, support=0.0010, confidence=0.9717
{192, 826} => {340}, support=0.0010, confidence=0.9537
{340, 826} => {192}, support=0.0010, confidence=0.7984
{391, 625} => {763}, support=0.0014, confidence=0.9114
{391, 763} => {625}, support=0.0014, confidence=0.9351
{625, 763} => {391}, support=0.0014, confidence=0.9536
{782} => {178, 776}, support=0.0039, confidence=0.9332
{178, 776} => {782}, support=0.0039, confidence=0.7667
{178, 782} => {776}, support=0.0039, confidence=0.9874
{776, 782} => {178}, support=0.0039, confidence=0.9444
{184, 595} => {643}, support=0.0044, confidence=0.9149
{184, 643} => {595}, support=0.0044, confidence=0.9525
{595, 643} => {184}, support=0.0044, confidence=0.9650
{176, 833} => {976}, support=0.0030, confidence=0.8732
{176, 976} => {833}, support=0.0030, confidence=0.8605
{833, 976} => {176}, support=0.0030, confidence=0.8862
{192} => {340, 915}, support=0.0011, confidence=0.9550
{192, 340} => {915}, support=0.0011, confidence=1.0000
{192, 915} => {340}, support=0.0011, confidence=0.9636
{340, 915} => {192}, support=0.0011, confidence=0.7626
{499} => {197, 199}, support=0.0022, confidence=0.6677
{197, 199} => {499}, support=0.0022, confidence=0.8967
{197, 499} => {199}, support=0.0022, confidence=0.9731
{199, 499} => {197}, support=0.0022, confidence=1.0000
{176, 976} => {835}, support=0.0030, confidence=0.8634
{835, 976} => {176}, support=0.0030, confidence=0.6086
{197, 199} => {530}, support=0.0022, confidence=0.9050
{197, 530} => {199}, support=0.0022, confidence=0.7087
{199, 530} => {197}, support=0.0022, confidence=0.8359
{598, 761} => {664}, support=0.0010, confidence=0.8512
{664, 761} => {598}, support=0.0010, confidence=0.8443
{596, 722} => {886}, support=0.0011, confidence=0.9496
{596, 886} => {722}, support=0.0011, confidence=0.8309
{397, 439} => {989}, support=0.0020, confidence=0.9263
{397, 989} => {439}, support=0.0020, confidence=0.8410
{439, 989} => {397}, support=0.0020, confidence=0.8040
{393, 570} => {802}, support=0.0047, confidence=0.8785
{393, 802} => {570}, support=0.0047, confidence=0.7078
{570, 802} => {393}, support=0.0047, confidence=0.9344
{197, 204} => {514}, support=0.0012, confidence=0.9206
{197, 514} => {204}, support=0.0012, confidence=0.8169
{204, 514} => {197}, support=0.0012, confidence=0.8855
{598, 913} => {664}, support=0.0010, confidence=0.7353
{664, 913} => {598}, support=0.0010, confidence=0.8403
{598, 924} => {664}, support=0.0010, confidence=0.7574
{664, 924} => {598}, support=0.0010, confidence=0.7744
{393, 570} => {863}, support=0.0047, confidence=0.8879
{570, 863} => {393}, support=0.0047, confidence=0.8605
{892} => {178, 786}, support=0.0010, confidence=0.6755
{178, 786} => {892}, support=0.0010, confidence=0.8095
{178, 892} => {786}, support=0.0010, confidence=0.9444
{786, 892} => {178}, support=0.0010, confidence=0.9808
{178, 785} => {948}, support=0.0041, confidence=0.9300
{178, 948} => {785}, support=0.0041, confidence=0.6867
{785, 948} => {178}, support=0.0041, confidence=0.9238
{386, 791} => {886}, support=0.0031, confidence=0.9713
{386, 886} => {791}, support=0.0031, confidence=0.9187
{791, 886} => {386}, support=0.0031, confidence=0.9242
{197, 199} => {914}, support=0.0022, confidence=0.9091
{197, 914} => {199}, support=0.0022, confidence=0.8494
{199, 914} => {197}, support=0.0022, confidence=0.9442
{798, 924} => {933}, support=0.0024, confidence=0.8577
{798, 933} => {924}, support=0.0024, confidence=0.8638
{924, 933} => {798}, support=0.0024, confidence=0.9094
{796, 984} => {996}, support=0.0017, confidence=0.9297
